OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Siteenergyuse(Kbtu),Steamuse(Kbtu),Totalghgemissions,Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber
223,NonResidential,Retail Store,DELRIDGE,0,64984,Retail Store,65425.0,72.0,130.6999969,2944296.25,0.0,35.78,0.55,47.52254,-122.36627,50,64984.0,64984.0,1
224,NonResidential,Retail Store,DELRIDGE,0,67745,Retail Store,67782.0,37.0,223.89999390000003,9230223.0,0.0,369.14,5.45,47.52254,-122.36627,51,67745.0,67745.0,1
225,Education,K-12 School,DELRIDGE,0,367884,K-12 School,367884.0,97.0,81.59999847,12265516.0,0.0,272.85,0.74,47.52915,-122.36511000000002,6,367884.0,367884.0,1
226,Education,K-12 School,DELRIDGE,0,46797,K-12 School,46797.0,86.0,82.19999695,2075891.0,0.0,73.47,1.57,47.51778,-122.37073999999998,58,46797.0,46797.0,1
228,NonResidential,Other,BALLARD,0,56000,Other,56000.0,68.14306878306878,66.19999695,1851260.5,0.0,59.34,1.06,47.67767,-122.39631000000001,43,56000.0,56000.0,1
229,Education,K-12 School,SOUTHEAST,0,67371,K-12 School,67371.0,92.0,78.0,2128459.0,0.0,46.36,0.69,47.541740000000004,-122.27691000000002,12,67371.0,67371.0,1
230,NonResidential,Self-Storage Facility,SOUTHWEST,0,52088,Self-Storage Facility,52088.0,68.14306878306878,48.79999924,1377519.5,0.0,48.99,0.94,47.54508,-122.37737,47,52088.0,52088.0,1
231,Education,K-12 School,LAKE UNION,0,127776,K-12 School,127776.0,75.0,100.0,4748137.0,0.0,80.08,0.63,47.65708,-122.33803,6,127776.0,127776.0,1
232,NonResidential,Hotel,LAKE UNION,30000,93920,Hotel,123920.0,79.0,148.1999969,9373179.0,0.0,309.6,2.5,47.62972,-122.32906000000001,18,123920.0,123920.0,3
233,NonResidential,Other,LAKE UNION,0,50000,Museum,43000.0,68.14306878306878,368.89999389999997,7548807.0,0.0,225.69,4.51,47.627590000000005,-122.33661000000001,116,50000.0,50000.0,1
234,NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,0,50292,Non-Refrigerated Warehouse,42345.0,68.14306878306878,25.10000038,430473.6875,0.0,3.0,0.06,47.62591,-122.34083999999999,90,50292.0,50292.0,4
235,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,54341,153315,Hotel,141591.0,76.0,164.5,11171988.0,0.0,338.16,1.63,47.62782,-122.34045,18,207656.0,207656.0,1
237,Education,K-12 School,BALLARD,0,67235,K-12 School,67235.0,89.0,84.30000305,2284133.75,0.0,49.12,0.73,47.68359,-122.37308,17,67235.0,67235.0,1
238,NonResidential,Small- and Mid-Sized Office,NORTHWEST,0,91130,Office,57968.0,68.14306878306878,262.7000122,9472358.0,0.0,175.77,1.93,47.70044,-122.34136000000001,59,91130.0,91130.0,5
239,Education,K-12 School,SOUTHWEST,0,58118,K-12 School,59014.0,97.0,66.09999847,1407277.25,0.0,21.29,0.37,47.54025,-122.3885,25,58118.0,58118.0,1
241,NonResidential,Hotel,NORTHWEST,0,64893,Hotel,64893.0,70.0,184.6999969,6197825.0,0.0,208.26,3.21,47.70916,-122.33216000000002,48,64893.0,64893.0,1
243,Education,K-12 School,GREATER DUWAMISH,0,70762,K-12 School,70762.0,87.0,68.0,3606416.0,0.0,168.88,2.39,47.538090000000004,-122.29591,91,70762.0,70762.0,1
244,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,44558,Office,34416.0,78.0,101.3000031,1677002.25,0.0,28.27,0.63,47.60105,-122.33518000000001,116,44558.0,44558.0,3
247,NonResidential,Distribution Center,GREATER DUWAMISH,0,179161,Distribution Center,117476.0,68.14306878306878,156.3000031,9436408.0,0.0,96.43,0.54,47.57199,-122.32811000000001,92,179161.0,179161.0,4
248,NonResidential,Warehouse,GREATER DUWAMISH,0,58640,Non-Refrigerated Warehouse,40831.0,68.14306878306878,175.3999939,3928695.25,0.0,27.39,0.47,47.57199,-122.32811000000001,51,58640.0,58640.0,4
250,NonResidential,Hotel,GREATER DUWAMISH,14567,153882,Hotel,135006.0,64.0,183.0,12726789.0,0.0,388.37,2.31,47.592690000000005,-122.33372,11,168449.0,168449.0,3
257,NonResidential,Warehouse,GREATER DUWAMISH,0,79600,Non-Refrigerated Warehouse,79600.0,34.0,95.09999847,2411402.25,0.0,16.81,0.21,47.575070000000004,-122.35746999999999,100,79600.0,79600.0,1
260,Education,K-12 School,LAKE UNION,0,241066,K-12 School,241066.0,79.0,60.79999924,7791957.0,0.0,270.97,1.12,47.65996,-122.33962,19,241066.0,241066.0,1
263,NonResidential,Other,NORTH,335109,84739,Parking,335109.0,68.14306878306878,285.7000122,9134963.0,0.0,162.41,0.39,47.70281,-122.32531999999999,8,419848.0,419848.0,5
264,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,0,110785,Multifamily Housing,58563.0,68.14306878306878,291.39999389999997,10557910.0,0.0,92.91,0.84,47.6239,-122.35756,14,110785.0,110785.0,5
265,Residential,Mid-Rise Multifamily,DOWNTOWN,0,116947,Multifamily Housing,81740.0,68.14306878306878,175.3999939,10040121.0,0.0,279.35,2.39,47.61316,-122.34153,13,116947.0,116947.0,4
273,Education,K-12 School,DELRIDGE,0,71714,K-12 School,71714.0,87.0,91.40000153,2371358.0,0.0,36.24,0.51,47.52518,-122.34828,17,71714.0,71714.0,1
274,NonResidential,Warehouse,LAKE UNION,8161,67236,Non-Refrigerated Warehouse,67236.0,91.0,21.70000076,549181.375,0.0,9.63,0.13,47.65097,-122.34227,25,75397.0,75397.0,2
278,NonResidential,Senior Care Community,DOWNTOWN,12611,90185,Senior Care Community,55259.0,68.14306878306878,254.3000031,10105379.0,0.0,193.94,1.89,47.59626,-122.3218,17,102796.0,102796.0,6
279,Education,K-12 School,SOUTHWEST,0,208981,K-12 School,208981.0,80.0,90.0,8164853.0,0.0,207.79,0.99,47.57678,-122.38458999999999,14,208981.0,208981.0,1
280,Residential,Mid-Rise Multifamily,EAST,0,51976,Multifamily Housing,50350.0,34.0,156.8000031,4189569.25,0.0,145.31,2.8,47.6136,-122.32785,107,51976.0,51976.0,1
281,NonResidential,K-12 School,NORTHEAST,0,55653,K-12 School,55500.0,98.0,26.29999924,1377627.0,0.0,72.88,1.31,47.66568,-122.31368,88,55653.0,55653.0,1
282,NonResidential,Hotel,NORTHEAST,0,106860,Hotel,106860.0,49.0,186.8999939,11935719.0,0.0,469.57,4.39,47.66151,-122.31456999999999,85,106860.0,106860.0,1
283,NonResidential,Small- and Mid-Sized Office,NORTH,0,50759,Office,47079.0,62.0,170.3999939,3147042.0,0.0,49.09,0.97,47.71895,-122.29475,44,50759.0,50759.0,2
284,NonResidential,Worship Facility,NORTHEAST,0,56772,Worship Facility,56772.0,46.0,81.0,2439484.75,0.0,84.57,1.49,47.66182,-122.31113,64,56772.0,56772.0,1
285,NonResidential,Worship Facility,NORTHEAST,0,103000,Worship Facility,103000.0,42.0,96.90000153,4854429.5,0.0,149.93,1.46,47.6626,-122.31164,64,103000.0,103000.0,1
286,Education,K-12 School,NORTHEAST,0,269297,K-12 School,269297.0,80.0,96.80000305,10498344.0,0.0,225.19,0.84,47.67723,-122.31281000000001,10,269297.0,269297.0,1
287,Education,K-12 School,NORTHEAST,0,75174,K-12 School,75174.0,77.0,82.40000153,2733846.0,0.0,71.86,0.96,47.67184,-122.29221000000001,15,75174.0,75174.0,1
289,Education,K-12 School,MAGNOLIA / QUEEN ANNE,0,75214,K-12 School,75214.0,88.0,80.80000305,2334260.0,0.0,43.98,0.58,47.64052,-122.3656,13,75214.0,75214.0,1
290,Education,K-12 School,SOUTHWEST,0,134918,K-12 School,134918.0,91.0,74.59999847,3822102.5,0.0,69.42,0.51,47.57298,-122.39028,11,134918.0,134918.0,1
291,Education,K-12 School,CENTRAL,0,64414,K-12 School,65310.0,67.0,110.3000031,2295176.5,0.0,16.0,0.25,47.590959999999995,-122.29985,25,64414.0,64414.0,1
292,Education,K-12 School,NORTHWEST,0,92437,K-12 School,92437.0,78.0,74.40000153,4626443.0,0.0,201.05,2.17,47.67725,-122.32231999999999,89,92437.0,92437.0,1
293,NonResidential,Other,DOWNTOWN,0,128766,Other - Entertainment/Public Assembly,109754.0,68.14306878306878,142.3999939,6057410.0,0.0,57.21,0.44,47.61103,-122.33238,102,128766.0,128766.0,3
294,NonResidential,Residence Hall,DOWNTOWN,0,107572,Residence Hall/Dormitory,63934.0,76.0,113.5,5572503.0,3076446.5,254.87,2.37,47.6079,-122.33266,103,107572.0,107572.0,3
296,Residential,Low-Rise Multifamily,DELRIDGE,0,56617,Multifamily Housing,56617.0,15.0,80.80000305,1986611.375,0.0,50.52,0.89,47.563790000000004,-122.36301,99,56617.0,56617.0,1
297,Residential,Mid-Rise Multifamily,NORTH,0,56745,Multifamily Housing,43673.0,54.0,133.8999939,2473962.5,0.0,59.63,1.05,47.72232,-122.29181000000001,7,56745.0,56745.0,1
299,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,67920,Multifamily Housing,24600.0,68.14306878306878,193.3999939,2772124.75,0.0,23.8,0.35,47.53685,-122.28406000000001,13,67920.0,67920.0,4
300,Education,K-12 School,GREATER DUWAMISH,0,204961,K-12 School,204961.0,94.0,88.09999847,8190809.0,0.0,226.06,1.1,47.55237,-122.31391,9,204961.0,204961.0,1
302,NonResidential,Other,MAGNOLIA / QUEEN ANNE,0,76086,Other,77810.0,68.14306878306878,86.09999847,3267564.0,0.0,101.41,1.33,47.63965,-122.3783,43,76086.0,76086.0,1
318,NonResidential,Mixed Use Property,DOWNTOWN,0,62900,Restaurant,32494.0,68.14306878306878,286.7000122,10394330.0,0.0,377.27,6.0,47.6041,-122.33958,116,62900.0,62900.0,3
319,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,56500,Office,33000.0,98.0,84.5,1380293.625,492761.8125,44.22,0.78,47.602709999999995,-122.33556999999999,102,56500.0,56500.0,2
320,NonResidential,Warehouse,GREATER DUWAMISH,0,203504,Non-Refrigerated Warehouse,159372.0,72.0,58.40000153,3785282.5,0.0,26.39,0.13,47.59486,-122.32455,8,203504.0,203504.0,2
322,NonResidential,Large Office,DOWNTOWN,26731,74003,Office,100734.0,20.0,305.10000610000003,9788717.0,0.0,68.24,0.68,47.61757,-122.35122,48,100734.0,100734.0,1
323,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,18504,59158,Office,62108.0,57.0,228.89999390000003,5007401.0,0.0,68.19,0.88,47.61703,-122.35011999999999,35,77662.0,77662.0,2
330,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,7757,55652,Office,45260.0,90.0,131.6999969,3444270.0,2086424.75,170.51,2.69,47.61356,-122.33665,90,63409.0,63409.0,2
331,NonResidential,Large Office,DOWNTOWN,30000,174790,Office,142034.0,91.0,127.8000031,7739699.0,0.0,100.26,0.49,47.61375,-122.33566,86,204790.0,204790.0,4
332,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,73399,Office,51557.0,61.0,191.6999969,3757006.0,0.0,26.19,0.36,47.612559999999995,-122.33808,100,73399.0,73399.0,2
333,NonResidential,Large Office,DOWNTOWN,32334,233517,Office,226454.0,90.0,146.6999969,14633233.0,6568832.0,563.25,2.12,47.61391,-122.33725,47,265851.0,265851.0,2
335,NonResidential,Large Office,DOWNTOWN,0,206000,Office,161000.0,91.0,139.5,8580279.0,2312496.75,222.19,1.08,47.616409999999995,-122.34111999999999,48,206000.0,206000.0,2
339,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,89550,Office,64712.0,85.0,141.6000061,3903259.75,348386.8125,51.67,0.58,47.60266,-122.33332,116,89550.0,89550.0,3
340,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,89355,Office,82355.0,66.0,145.3999939,4178233.5,0.0,31.97,0.36,47.60219,-122.33346999999999,116,89355.0,89355.0,2
342,NonResidential,Large Office,DOWNTOWN,0,384302,Office,348969.0,98.0,89.30000305,10062436.0,0.0,70.15,0.18,47.60403,-122.33497,87,384302.0,384302.0,3
347,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1392,89699,Office,89699.0,68.14306878306878,53.90000153,1835804.875,480784.0,46.56,0.51,47.60542,-122.33588,66,91091.0,91091.0,2
348,NonResidential,Large Office,DOWNTOWN,62993,94948,Office,84838.0,81.0,138.5,3743228.5,0.0,26.1,0.17,47.60581,-122.33663999999999,48,157941.0,157941.0,2
352,NonResidential,Large Office,DOWNTOWN,23775,162993,Office,182540.0,95.0,142.8000031,9641043.0,2154977.5,218.53,1.17,47.60671,-122.33456000000001,44,186768.0,186768.0,3
356,NonResidential,Large Office,DOWNTOWN,0,201480,Office,161762.0,91.0,123.5,8921778.0,1619966.875,175.95,0.87,47.60471,-122.33261,109,201480.0,201480.0,3
359,NonResidential,Large Office,DOWNTOWN,30660,168870,Office,160418.0,69.0,178.1000061,13214416.0,0.0,298.61,1.5,47.603770000000004,-122.32971,13,199530.0,199530.0,4
360,NonResidential,Large Office,DOWNTOWN,52703,319539,Office,319539.0,98.0,119.09999850000001,13843866.0,0.0,216.24,0.58,47.60249,-122.32853999999999,10,372242.0,372242.0,2
361,NonResidential,Large Office,DOWNTOWN,8296,106099,Office,96582.0,99.0,65.40000153,2746560.75,0.0,70.17,0.61,47.601929999999996,-122.32812,107,114395.0,114395.0,1
363,NonResidential,Retail Store,NORTHEAST,0,89200,Retail Store,89200.0,83.0,204.8999939,6461937.0,0.0,89.47,1.0,47.66024,-122.31278,38,89200.0,89200.0,1
366,NonResidential,Small- and Mid-Sized Office,NORTHEAST,0,99005,Office,79555.0,70.0,137.6000061,4728488.5,0.0,119.03,1.2,47.661,-122.31626000000001,55,99005.0,99005.0,1
367,NonResidential,Large Office,NORTHEAST,44248,90803,Office,95943.0,88.0,144.8999939,4426136.0,0.0,30.86,0.23,47.66065,-122.31688999999999,14,135051.0,135051.0,2
368,NonResidential,Large Office,NORTHEAST,82720,137929,Office,145754.0,93.0,151.8000031,7046345.5,0.0,49.12,0.22,47.65999,-122.31741000000001,14,220649.0,220649.0,2
369,NonResidential,Self-Storage Facility,DOWNTOWN,0,93660,Self-Storage Facility,93660.0,68.14306878306878,29.29999924,873221.875,0.0,6.09,0.07,47.61591,-122.33238,52,93660.0,93660.0,1
371,NonResidential,Mixed Use Property,DOWNTOWN,195621,185760,Parking,182820.0,94.0,150.8999939,9765777.0,0.0,72.42,0.19,47.6177,-122.3306,16,381381.0,381381.0,3
374,NonResidential,Mixed Use Property,DOWNTOWN,38700,70647,Laboratory,42389.0,68.14306878306878,343.60000610000003,8218155.5,0.0,91.13,0.83,47.6177,-122.3545,36,109347.0,109347.0,3
377,NonResidential,Large Office,DOWNTOWN,48512,144118,Office,146157.0,94.0,112.40000149999999,5357833.0,0.0,46.03,0.24,47.617340000000006,-122.34433999999999,69,192630.0,192630.0,2
381,NonResidential,Supermarket / Grocery Store,NORTHWEST,0,60880,Supermarket/Grocery Store,61666.0,54.0,518.7999878,14293972.0,0.0,384.27,6.31,47.7019,-122.36373999999999,60,60880.0,60880.0,1
382,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,50176,Office,50328.0,77.0,143.1999969,2933288.75,0.0,24.91,0.5,47.602270000000004,-122.33202,116,50176.0,50176.0,3
384,NonResidential,Warehouse,GREATER DUWAMISH,0,128800,Non-Refrigerated Warehouse,119200.0,97.0,20.79999924,1809101.5,0.0,78.92,0.61,47.540659999999995,-122.33023,39,128800.0,128800.0,2
385,NonResidential,Large Office,DOWNTOWN,0,321945,Office,166919.0,76.0,158.0,13656587.0,3700629.75,355.05,1.1,47.609320000000004,-122.33388000000001,89,321945.0,321945.0,3
390,NonResidential,Retail Store,SOUTHEAST,0,291940,Retail Store,191940.0,80.0,113.1999969,11688601.0,0.0,162.45,0.56,47.57936,-122.29744,36,291940.0,291940.0,2
391,NonResidential,Mixed Use Property,GREATER DUWAMISH,0,88400,Non-Refrigerated Warehouse,33450.0,42.0,109.0,4383100.5,0.0,116.03,1.31,47.52871,-122.29443,46,88400.0,88400.0,3
392,NonResidential,Warehouse,NORTHWEST,0,52311,Non-Refrigerated Warehouse,51116.0,96.0,19.79999924,930611.875,0.0,48.65,0.93,47.72912,-122.34676999999999,56,52311.0,52311.0,1
393,NonResidential,Other,LAKE UNION,69710,71421,Parking,74831.0,68.14306878306878,135.1999969,3085814.0,0.0,21.51,0.15,47.62323,-122.33028,7,141131.0,141131.0,5
394,NonResidential,Large Office,LAKE UNION,70067,106465,Office,103494.0,60.0,176.1000061,5803409.0,0.0,40.46,0.23,47.623329999999996,-122.3296,15,176532.0,176532.0,2
395,NonResidential,Warehouse,BALLARD,0,52500,Non-Refrigerated Warehouse,49395.0,2.0,191.8000031,3989399.0,0.0,70.47,1.34,47.65825,-122.3683,43,52500.0,52500.0,2
396,NonResidential,Warehouse,BALLARD,0,57300,Non-Refrigerated Warehouse,29001.0,55.0,151.1999969,4560492.0,0.0,156.67,2.73,47.66587,-122.38476000000001,57,57300.0,57300.0,2
403,NonResidential,Large Office,DOWNTOWN,0,135918,Office,144570.0,91.0,111.09999850000001,6423556.5,2121203.0,193.72,1.43,47.61003,-122.33452,58,135918.0,135918.0,1
404,NonResidential,Retail Store,DOWNTOWN,0,79957,Retail Store,35694.0,25.0,252.10000609999997,5252131.0,0.0,36.61,0.46,47.61159,-122.33601000000002,102,79957.0,79957.0,2
405,NonResidential,Large Office,DOWNTOWN,0,127268,Office,62512.0,71.0,171.5,7711757.5,714523.6875,148.11,1.16,47.61166,-122.33528000000001,95,127268.0,127268.0,3
408,NonResidential,Large Office,DOWNTOWN,0,132326,Office,92006.0,72.0,159.8000031,6029020.0,328247.0938,65.2,0.49,47.61005,-122.3361,90,132326.0,132326.0,3
409,NonResidential,Large Office,DOWNTOWN,13200,96630,Office,83485.0,45.0,275.89999389999997,7335905.5,0.0,51.14,0.47,47.61033,-122.3357,32,109830.0,109830.0,4
411,NonResidential,Large Office,DOWNTOWN,0,130513,Office,87391.0,49.0,204.1000061,11651200.0,631029.0,318.08,2.44,47.60991,-122.33686999999999,106,130513.0,130513.0,3
412,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,60660,Office,41958.0,68.14306878306878,173.6999969,2586116.0,0.0,18.03,0.3,47.60953,-122.33646999999999,96,60660.0,60660.0,2
413,NonResidential,Large Office,DOWNTOWN,0,137350,Office,124508.0,89.0,125.40000149999999,6366084.5,2258855.25,202.99,1.48,47.60902,-122.33673999999999,87,137350.0,137350.0,1
414,NonResidential,Large Office,DOWNTOWN,0,151039,Office,125473.0,84.0,92.30000305,5446624.0,2850077.75,238.09,1.58,47.60923,-122.33625,87,151039.0,151039.0,1
416,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,63540,Office,56747.0,72.0,154.5,3518459.5,0.0,74.83,1.18,47.60995,-122.33904,110,63540.0,63540.0,1
417,NonResidential,Large Office,DOWNTOWN,0,130893,Office,87925.0,80.0,179.6000061,6962073.0,0.0,48.54,0.37,47.60987,-122.33823999999998,89,130893.0,130893.0,3
418,NonResidential,Mixed Use Property,DOWNTOWN,0,79920,Office,39960.0,68.14306878306878,118.1999969,3009463.75,0.0,20.98,0.26,47.60821,-122.33899,106,79920.0,79920.0,3
420,NonResidential,Other,DOWNTOWN,86429,61423,Parking,64821.0,68.14306878306878,407.7000122,9671619.0,0.0,185.03,1.25,47.61164,-122.33446,20,147852.0,147852.0,4
421,NonResidential,Other,DOWNTOWN,166960,100375,Parking,166960.0,68.14306878306878,189.3999939,7273155.5,0.0,147.75,0.55,47.61185,-122.33421000000001,20,267335.0,267335.0,3
425,NonResidential,Large Office,DOWNTOWN,15140,100717,Office,104788.0,89.0,141.8000031,4757299.5,0.0,33.17,0.29,47.61029,-122.34088999999999,30,115857.0,115857.0,3
426,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,17500,70000,Office,70090.0,72.0,199.1000061,4549892.0,0.0,31.72,0.36,47.61116,-122.34748,17,87500.0,87500.0,2
427,NonResidential,Large Office,DOWNTOWN,184776,189629,Office,150969.0,72.0,217.10000609999997,13329024.0,0.0,92.92,0.25,47.6117,-122.34778,18,374405.0,374405.0,2
428,NonResidential,Other,DOWNTOWN,38000,155500,Other,146689.0,68.14306878306878,309.0,14436982.0,0.0,100.65,0.52,47.61252,-122.34351000000001,31,193500.0,193500.0,1
429,NonResidential,Large Office,DOWNTOWN,0,102846,Office,93879.0,96.0,98.5,5327249.5,3480880.75,281.55,2.74,47.61108,-122.34217,93,102846.0,102846.0,2
430,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,52800,Office,38880.0,83.0,123.09999850000001,2429021.0,0.0,44.48,0.84,47.613040000000005,-122.34058999999999,91,52800.0,52800.0,2
436,NonResidential,Other,EAST,0,46710,Urgent Care/Clinic/Other Outpatient,46710.0,68.14306878306878,220.3000031,4169431.5,1447314.625,130.69,2.8,47.610479999999995,-122.32836999999999,28,46710.0,46710.0,1
437,NonResidential,Medical Office,EAST,104000,162000,Medical Office,162000.0,65.0,244.1999969,13911761.0,476741.8125,201.15,0.76,47.610479999999995,-122.32836999999999,71,266000.0,266000.0,2
441,NonResidential,Hotel,LAKE UNION,29409,79608,Hotel,109017.0,34.0,199.1000061,9474745.0,0.0,243.66,2.24,47.62036,-122.34588000000001,37,109017.0,109017.0,1
444,NonResidential,Warehouse,GREATER DUWAMISH,0,123061,Non-Refrigerated Warehouse,123061.0,59.0,50.70000076,1987934.625,0.0,13.86,0.11,47.56064,-122.32522,15,123061.0,123061.0,1
446,NonResidential,Distribution Center,GREATER DUWAMISH,0,59090,Distribution Center,40272.0,45.0,71.40000153,2756214.75,0.0,117.11,1.98,47.54868,-122.3255,53,59090.0,59090.0,2
447,NonResidential,Warehouse,GREATER DUWAMISH,0,106000,Non-Refrigerated Warehouse,106001.0,93.0,22.60000038,763364.5,0.0,5.32,0.05,47.5471,-122.32406,53,106000.0,106000.0,1
451,NonResidential,Distribution Center,GREATER DUWAMISH,0,119661,Distribution Center,118733.0,97.0,20.5,775729.1875,0.0,5.44,0.05,47.53764,-122.3232,56,119661.0,119661.0,1
452,NonResidential,Large Office,LAKE UNION,44728,94472,Office,82098.0,81.0,166.1000061,4342597.0,0.0,30.27,0.22,47.62958,-122.32826000000001,15,139200.0,139200.0,1
453,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,33921,61800,Office,95721.0,95.0,100.5,3063504.5,0.0,21.36,0.22,47.625659999999996,-122.34286999999999,32,95721.0,95721.0,2
456,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,115228,98055,Office,105563.0,83.0,168.3999939,5661689.5,0.0,39.47,0.19,47.629290000000005,-122.34194,20,213283.0,213283.0,2
457,NonResidential,Large Office,LAKE UNION,47656,56041,Office,63199.0,7.0,350.2999878,11319836.0,0.0,374.92,3.62,47.64776,-122.33923999999999,15,103697.0,103697.0,1
458,NonResidential,Small- and Mid-Sized Office,NORTH,0,74880,Office,71751.0,56.0,224.6999969,5134607.5,0.0,35.8,0.48,47.70105,-122.32659,42,74880.0,74880.0,2
459,NonResidential,Small- and Mid-Sized Office,NORTH,0,88774,Office,85339.0,53.0,221.8000031,6029121.5,0.0,42.03,0.47,47.69999,-122.32663000000001,37,88774.0,88774.0,2
460,NonResidential,Large Office,NORTH,0,122250,Office,91281.0,93.0,136.3999939,5535626.0,0.0,38.59,0.32,47.69917,-122.3268,33,122250.0,122250.0,4
461,NonResidential,Small- and Mid-Sized Office,NORTH,0,53730,Office,53730.0,20.0,277.2000122,4742869.0,0.0,33.06,0.62,47.70063,-122.32486999999999,37,53730.0,53730.0,2
462,NonResidential,Small- and Mid-Sized Office,DELRIDGE,0,55593,Office,55593.0,55.0,186.6999969,4224872.5,0.0,93.23,1.68,47.5671,-122.36416000000001,56,55593.0,55593.0,1
463,NonResidential,Large Office,LAKE UNION,60960,73096,Office,72066.0,54.0,204.6000061,4695139.0,0.0,32.73,0.24,47.622690000000006,-122.33223999999998,34,134056.0,134056.0,2
492,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,28800,58195,Office,58195.0,81.0,161.3999939,2991674.75,0.0,20.86,0.24,47.62003,-122.35706,31,86995.0,86995.0,2
468,NonResidential,Large Office,LAKE UNION,66234,118248,Office,118016.0,95.0,148.5,5671256.0,0.0,40.47,0.22,47.62402,-122.33755,7,184482.0,184482.0,3
469,NonResidential,Laboratory,LAKE UNION,0,55200,Laboratory,54880.0,68.14306878306878,504.5,11594121.0,0.0,269.71,4.89,47.62348,-122.33743,88,55200.0,55200.0,2
471,NonResidential,Large Office,LAKE UNION,52582,86700,Office,79384.0,96.0,117.3000031,3238216.0,0.0,22.57,0.16,47.622859999999996,-122.33803999999999,12,139282.0,139282.0,5
473,NonResidential,Large Office,LAKE UNION,98700,172371,Office,168132.0,96.0,131.5,7851334.5,0.0,61.93,0.23,47.62383,-122.3356,7,271071.0,271071.0,3
474,NonResidential,Warehouse,LAKE UNION,0,127800,Non-Refrigerated Warehouse,127800.0,56.0,64.40000153,2767491.0,0.0,29.53,0.23,47.62572,-122.33389,102,127800.0,127800.0,1
476,NonResidential,Large Office,LAKE UNION,95000,131592,Office,131592.0,49.0,281.60000610000003,11963428.0,0.0,94.64,0.42,47.62621,-122.33128,15,226592.0,226592.0,2
481,NonResidential,Large Office,LAKE UNION,73673,136143,Office,113803.0,97.0,135.1999969,6917478.5,0.0,122.68,0.58,47.62137,-122.33743999999999,10,209816.0,209816.0,4
482,NonResidential,Large Office,LAKE UNION,109905,193198,Office,178628.0,97.0,123.6999969,7519466.5,0.0,69.59,0.23,47.62131,-122.33814,10,303103.0,303103.0,3
484,NonResidential,Mixed Use Property,LAKE UNION,0,67380,Non-Refrigerated Warehouse,29732.0,66.0,94.19999695,2755829.0,0.0,74.1,1.1,47.620020000000004,-122.33686999999999,62,67380.0,67380.0,5
489,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,20826,67236,Office,64752.0,80.0,165.6000061,3415561.25,0.0,23.81,0.27,47.62115,-122.3597,42,88062.0,88062.0,2
490,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,20416,66762,Office,66648.0,69.0,171.1000061,3632613.75,0.0,25.32,0.29,47.622240000000005,-122.3585,44,87178.0,87178.0,2
491,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,20416,66762,Office,66747.0,86.0,164.3000031,3493093.75,0.0,24.35,0.28,47.622240000000005,-122.3585,46,87178.0,87178.0,2
493,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,21600,66400,Office,69691.0,75.0,157.0,3484915.5,0.0,24.29,0.28,47.62014,-122.35768,45,88000.0,88000.0,2
495,NonResidential,Medical Office,NORTHEAST,95281,95995,Medical Office,95995.0,21.0,266.3999939,8422861.0,0.0,77.99,0.41,47.658840000000005,-122.3183,22,191276.0,191276.0,1
496,NonResidential,Self-Storage Facility,BALLARD,0,111445,Not available,0.0,68.14306878306878,103.0,5697472.5,0.0,163.83,1.47,47.66838,-122.3931,70,111445.0,111445.0,13
497,NonResidential,Warehouse,SOUTHWEST,0,98475,Non-Refrigerated Warehouse,98475.0,83.0,27.89999962,1090496.625,0.0,22.44,0.23,47.56885,-122.37121,19,98475.0,98475.0,1
500,NonResidential,Supermarket / Grocery Store,NORTH,187878,121087,Supermarket/Grocery Store,121087.0,78.0,310.2000122,14512786.0,0.0,277.98,0.9,47.7237,-122.29231999999999,21,308965.0,308965.0,2
